sample,model,response_time,transcription,accuracy
f66375c1-3fd6-40d8-bd96-6d6ac3154a18_raw.wav,fal,0.95,"Ici Jean-Claude Leroy, la pièce pour ma 308 elle est arrivée ou pas ?",0
f66375c1-3fd6-40d8-bd96-6d6ac3154a18_raw.wav,speechmatics,0.00,,0
f66375c1-3fd6-40d8-bd96-6d6ac3154a18_raw.wav,openai-gpt-4o-transcribe,0.74,"Ici Jean-Claude Leroy, la pièce pour ma 308, elle est arrivée ou pas ?",0
,,,,
6de9fa86-3e27-4179-b0b7-32b5f818351c_raw.wav,latice,0.27,Renault Mégane,0
6de9fa86-3e27-4179-b0b7-32b5f818351c_raw.wav,deepgram-nova-3,0.83,Renaud Mégane.,0
6de9fa86-3e27-4179-b0b7-32b5f818351c_raw.wav,gladia,0.61,,0
6de9fa86-3e27-4179-b0b7-32b5f818351c_raw.wav,google-latest_long,0.59,Renault Mégane,0
6de9fa86-3e27-4179-b0b7-32b5f818351c_raw.wav,groq-whisper-large-v3,0.32, Renaud Mégane.,0
6de9fa86-3e27-4179-b0b7-32b5f818351c_raw.wav,groq-whisper-large-v3-turbo,0.32, Renaud Mégane,0
6de9fa86-3e27-4179-b0b7-32b5f818351c_raw.wav,elevenlabs,0.45,La Renault Mégane.,0
6de9fa86-3e27-4179-b0b7-32b5f818351c_raw.wav,fal,0.40,Renaud Mégane.,0
6de9fa86-3e27-4179-b0b7-32b5f818351c_raw.wav,speechmatics,0.00,,0
6de9fa86-3e27-4179-b0b7-32b5f818351c_raw.wav,openai-gpt-4o-transcribe,0.63,Prenons Mégane.,0
,,,,
16e9b8f4-4b63-455a-9e3f-cde6adcd2b73_raw.wav,latice,0.31,"V, O, L, K, S, W, E, G, N",0
16e9b8f4-4b63-455a-9e3f-cde6adcd2b73_raw.wav,deepgram-nova-3,0.39,V o l k s w e e e n,0
16e9b8f4-4b63-455a-9e3f-cde6adcd2b73_raw.wav,gladia,1.08,V-O-L-K-S-W-A-G-E-N,0
16e9b8f4-4b63-455a-9e3f-cde6adcd2b73_raw.wav,google-latest_long,3.15,,0
16e9b8f4-4b63-455a-9e3f-cde6adcd2b73_raw.wav,groq-whisper-large-v3,0.26, V-O-L-K-S-W-E-G-E-N,0
16e9b8f4-4b63-455a-9e3f-cde6adcd2b73_raw.wav,groq-whisper-large-v3-turbo,0.34, V-O-L-K-S-W-A-G-E-N,0
16e9b8f4-4b63-455a-9e3f-cde6adcd2b73_raw.wav,elevenlabs,0.51,V-O-L-K-S-W-E-N.,0
16e9b8f4-4b63-455a-9e3f-cde6adcd2b73_raw.wav,fal,0.94,V-O-L-K-S-W-E-G-E-N,0
16e9b8f4-4b63-455a-9e3f-cde6adcd2b73_raw.wav,speechmatics,0.00,,0
16e9b8f4-4b63-455a-9e3f-cde6adcd2b73_raw.wav,openai-gpt-4o-transcribe,1.04,V-O-L-K-S-W-É-G-E-N,0
,,,,
73bdf87a-cfee-4743-a352-2d6f0ba7db69_raw.wav,latice,0.41,"A, U, V, A, L, L, N, D, T.",0
73bdf87a-cfee-4743-a352-2d6f0ba7db69_raw.wav,deepgram-nova-3,1.43,A u v a a l l n d t.,0
73bdf87a-cfee-4743-a352-2d6f0ba7db69_raw.wav,gladia,1.32,"A, U, V, E, A, L, L, N, D, T",0
73bdf87a-cfee-4743-a352-2d6f0ba7db69_raw.wav,google-latest_long,1.65,,0
73bdf87a-cfee-4743-a352-2d6f0ba7db69_raw.wav,groq-whisper-large-v3,0.62, A-U-V-E-A-L-L-N-D-T,0
73bdf87a-cfee-4743-a352-2d6f0ba7db69_raw.wav,groq-whisper-large-v3-turbo,0.41," A, U, V, E, A, L, L, N, D, T",0
73bdf87a-cfee-4743-a352-2d6f0ba7db69_raw.wav,elevenlabs,0.71,"A, U, C, É, A, L, L, N, D, T.",0
73bdf87a-cfee-4743-a352-2d6f0ba7db69_raw.wav,fal,1.23,"A, U, V, E, A, L, L, N, D, T.",0
73bdf87a-cfee-4743-a352-2d6f0ba7db69_raw.wav,speechmatics,0.00,,0
73bdf87a-cfee-4743-a352-2d6f0ba7db69_raw.wav,openai-gpt-4o-transcribe,0.92,A U F É A L L N D T,0
,,,,
c9975ba1-994a-4c22-af4f-8c7cd4aab14f_aug.wav,latice,0.41,Le châssis semble être introduité à l'ignignet après ses pratiquants en essence.,0
c9975ba1-994a-4c22-af4f-8c7cd4aab14f_aug.wav,deepgram-nova-3,1.08,Je suis assise.,0
c9975ba1-994a-4c22-af4f-8c7cd4aab14f_aug.wav,gladia,0.88,,0
c9975ba1-994a-4c22-af4f-8c7cd4aab14f_aug.wav,google-latest_long,0.91,de châssis,0
c9975ba1-994a-4c22-af4f-8c7cd4aab14f_aug.wav,groq-whisper-large-v3,0.27, Merci.,0
c9975ba1-994a-4c22-af4f-8c7cd4aab14f_aug.wav,groq-whisper-large-v3-turbo,0.26, Le châssis ne l'a pas été en réponse.,0
c9975ba1-994a-4c22-af4f-8c7cd4aab14f_aug.wav,elevenlabs,0.47,Le châssis...,0
c9975ba1-994a-4c22-af4f-8c7cd4aab14f_aug.wav,fal,0.91,Merci.,0
c9975ba1-994a-4c22-af4f-8c7cd4aab14f_aug.wav,speechmatics,0.00,,0
c9975ba1-994a-4c22-af4f-8c7cd4aab14f_aug.wav,openai-gpt-4o-transcribe,0.57,Ceci peut lever un lien réellement.,0
,,,,
a62fea71-2c67-4e12-a890-428427476a22_raw.wav,latice,0.29,"Bonjour, c'est Ahmed Ben Youssef, je voulais savoir si ma voiture est prête ?",0
a62fea71-2c67-4e12-a890-428427476a22_raw.wav,deepgram-nova-3,1.31,"Bonjour, c'est Ahmed Benyoussef. Je voulais savoir si ma voiture est prête.",0
a62fea71-2c67-4e12-a890-428427476a22_raw.wav,gladia,1.03,"Bonjour, c'est Ahmed Ben Youssef. Je voulais savoir si ma voiture est prête.",0
a62fea71-2c67-4e12-a890-428427476a22_raw.wav,google-latest_long,1.24,"Bonjour. C'est Ahmed Benyoucef, je voulais savoir si ma voiture est prête.",0
a62fea71-2c67-4e12-a890-428427476a22_raw.wav,groq-whisper-large-v3,0.40," Bonjour, c'est Ahmed Ben Youssef. Je voulais savoir si ma voiture est prête ?",0
a62fea71-2c67-4e12-a890-428427476a22_raw.wav,groq-whisper-large-v3-turbo,0.32," Bonjour, c'est Ahmed Ben Youssef, je voulais savoir si ma voiture est prête ?",0
a62fea71-2c67-4e12-a890-428427476a22_raw.wav,elevenlabs,0.62,"Bonjour, c'est Ahmed Ben Youssef. Je voulais savoir si ma voiture est prête.",0
a62fea71-2c67-4e12-a890-428427476a22_raw.wav,fal,0.95,"Bonjour, c'est Ahmed Ben Youssef. Je voulais savoir si ma voiture est prête ?",0
a62fea71-2c67-4e12-a890-428427476a22_raw.wav,speechmatics,0.00,,0
a62fea71-2c67-4e12-a890-428427476a22_raw.wav,openai-gpt-4o-transcribe,0.77,"Bonjour, c'est Ahmed Ben Youssef, je voulais savoir si ma voiture est prête?",0
,,,,
6f6a05e0-88b8-40fc-98ab-7182c3e7cd4a_raw.wav,latice,0.26,Révision annuelle,0
6f6a05e0-88b8-40fc-98ab-7182c3e7cd4a_raw.wav,deepgram-nova-3,0.87,Ces révisions annuelles.,0
6f6a05e0-88b8-40fc-98ab-7182c3e7cd4a_raw.wav,gladia,1.14,C'est révision annuelle.,0
6f6a05e0-88b8-40fc-98ab-7182c3e7cd4a_raw.wav,google-latest_long,0.54,ces révisions annuelles,0
6f6a05e0-88b8-40fc-98ab-7182c3e7cd4a_raw.wav,groq-whisper-large-v3,0.32, ses révisions annuelles.,0
6f6a05e0-88b8-40fc-98ab-7182c3e7cd4a_raw.wav,groq-whisper-large-v3-turbo,0.20, ses révisions annuelles.,0
6f6a05e0-88b8-40fc-98ab-7182c3e7cd4a_raw.wav,elevenlabs,0.46,Ces révisions annuelles.,0
6f6a05e0-88b8-40fc-98ab-7182c3e7cd4a_raw.wav,fal,0.48,ses révisions annuelles.,0
6f6a05e0-88b8-40fc-98ab-7182c3e7cd4a_raw.wav,speechmatics,0.00,,0
6f6a05e0-88b8-40fc-98ab-7182c3e7cd4a_raw.wav,openai-gpt-4o-transcribe,0.65,Ces révisions annuelles,0
,,,,
dbffe8d2-9881-4800-8aaf-9b017d1de1fa_raw.wav,latice,0.22,"Renault, Renault 5",0
dbffe8d2-9881-4800-8aaf-9b017d1de1fa_raw.wav,deepgram-nova-3,0.73,"Renault, Renault cinq.",0
dbffe8d2-9881-4800-8aaf-9b017d1de1fa_raw.wav,gladia,0.75,ou au remous,0
dbffe8d2-9881-4800-8aaf-9b017d1de1fa_raw.wav,google-latest_long,0.71,Renault Renault 5,0
dbffe8d2-9881-4800-8aaf-9b017d1de1fa_raw.wav,groq-whisper-large-v3,0.20, Renault 5.,0
dbffe8d2-9881-4800-8aaf-9b017d1de1fa_raw.wav,groq-whisper-large-v3-turbo,0.31, Renault ou Renault 5 ?,0
dbffe8d2-9881-4800-8aaf-9b017d1de1fa_raw.wav,elevenlabs,0.45,En Renault cinq.,0
dbffe8d2-9881-4800-8aaf-9b017d1de1fa_raw.wav,fal,0.76,Renault 5.,0
dbffe8d2-9881-4800-8aaf-9b017d1de1fa_raw.wav,speechmatics,0.00,,0
dbffe8d2-9881-4800-8aaf-9b017d1de1fa_raw.wav,openai-gpt-4o-transcribe,0.68,Renault Renault 5,0
,,,,
b7e2015a-3eb6-478c-9185-b7e09002f7d4_raw.wav,latice,0.24,Révision rapide,0
b7e2015a-3eb6-478c-9185-b7e09002f7d4_raw.wav,deepgram-nova-3,0.60,Révision rapide.,0
b7e2015a-3eb6-478c-9185-b7e09002f7d4_raw.wav,gladia,0.74,Révision rapide.,0
b7e2015a-3eb6-478c-9185-b7e09002f7d4_raw.wav,google-latest_long,0.69,une bonne révision rapide,0
b7e2015a-3eb6-478c-9185-b7e09002f7d4_raw.wav,groq-whisper-large-v3,0.35, Révision rapide.,0
b7e2015a-3eb6-478c-9185-b7e09002f7d4_raw.wav,groq-whisper-large-v3-turbo,0.29, révision rapide ?,0
b7e2015a-3eb6-478c-9185-b7e09002f7d4_raw.wav,elevenlabs,0.43,Révision rapide.,0
b7e2015a-3eb6-478c-9185-b7e09002f7d4_raw.wav,fal,0.39,Révision rapide.,0
b7e2015a-3eb6-478c-9185-b7e09002f7d4_raw.wav,speechmatics,0.00,,0
b7e2015a-3eb6-478c-9185-b7e09002f7d4_raw.wav,openai-gpt-4o-transcribe,1.11,Définition rapide,0
,,,,
10976c17-738a-4597-9776-23c1328f31b9_aug.wav,latice,0.22,AUTOMOBAR,0
10976c17-738a-4597-9776-23c1328f31b9_aug.wav,deepgram-nova-3,0.25,,0
10976c17-738a-4597-9776-23c1328f31b9_aug.wav,gladia,0.65,,0
10976c17-738a-4597-9776-23c1328f31b9_aug.wav,google-latest_long,0.28,,0
10976c17-738a-4597-9776-23c1328f31b9_aug.wav,groq-whisper-large-v3,0.29, Merci.,0
10976c17-738a-4597-9776-23c1328f31b9_aug.wav,groq-whisper-large-v3-turbo,0.31, Merci.,0
10976c17-738a-4597-9776-23c1328f31b9_aug.wav,elevenlabs,0.53,Oui.,0
10976c17-738a-4597-9776-23c1328f31b9_aug.wav,fal,0.41,Merci.,0
10976c17-738a-4597-9776-23c1328f31b9_aug.wav,speechmatics,0.00,,0
10976c17-738a-4597-9776-23c1328f31b9_aug.wav,openai-gpt-4o-transcribe,0.61,Pô.,0
,,,,
51e3afb8-e6f8-4fbc-9b0b-962315259edd_raw.wav,latice,0.24,Révision express,0
51e3afb8-e6f8-4fbc-9b0b-962315259edd_raw.wav,deepgram-nova-3,0.24,Révision express.,0
51e3afb8-e6f8-4fbc-9b0b-962315259edd_raw.wav,gladia,1.01,Révision express,0
51e3afb8-e6f8-4fbc-9b0b-962315259edd_raw.wav,google-latest_long,0.56,révision express,0
51e3afb8-e6f8-4fbc-9b0b-962315259edd_raw.wav,groq-whisper-large-v3,0.24, Révision express.,0
51e3afb8-e6f8-4fbc-9b0b-962315259edd_raw.wav,groq-whisper-large-v3-turbo,0.45, Révision express.,0
51e3afb8-e6f8-4fbc-9b0b-962315259edd_raw.wav,elevenlabs,0.44,Révision express.,0
51e3afb8-e6f8-4fbc-9b0b-962315259edd_raw.wav,fal,0.44,Révision express.,0
51e3afb8-e6f8-4fbc-9b0b-962315259edd_raw.wav,speechmatics,0.00,,0
51e3afb8-e6f8-4fbc-9b0b-962315259edd_raw.wav,openai-gpt-4o-transcribe,0.82,Révision express.,0
,,,,
66f97b3c-0543-44ab-b5ac-27d347badd9d_aug.wav,latice,0.22,C-RENAULT,0
66f97b3c-0543-44ab-b5ac-27d347badd9d_aug.wav,deepgram-nova-3,0.25,Bonjour,0
66f97b3c-0543-44ab-b5ac-27d347badd9d_aug.wav,gladia,0.50,,0
66f97b3c-0543-44ab-b5ac-27d347badd9d_aug.wav,google-latest_long,0.33,,0
66f97b3c-0543-44ab-b5ac-27d347badd9d_aug.wav,groq-whisper-large-v3,0.21, Au revoir.,0
66f97b3c-0543-44ab-b5ac-27d347badd9d_aug.wav,groq-whisper-large-v3-turbo,0.22, C'est bon.,0
66f97b3c-0543-44ab-b5ac-27d347badd9d_aug.wav,elevenlabs,0.48,Top !,0
66f97b3c-0543-44ab-b5ac-27d347badd9d_aug.wav,fal,0.47,Au revoir.,0
66f97b3c-0543-44ab-b5ac-27d347badd9d_aug.wav,speechmatics,0.00,,0
66f97b3c-0543-44ab-b5ac-27d347badd9d_aug.wav,openai-gpt-4o-transcribe,0.63,Ça va?,0
,,,,
e52948e9-af20-4e5b-baca-ec699bdff7a7_aug.wav,latice,0.22,Lyco-motor,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_aug.wav,deepgram-nova-3,0.24,,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_aug.wav,gladia,0.90,C'est bon.,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_aug.wav,google-latest_long,0.33,,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_aug.wav,groq-whisper-large-v3,0.31, C'est une lourde.,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_aug.wav,groq-whisper-large-v3-turbo,0.19, C'est bon.,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_aug.wav,elevenlabs,0.44,"Oui, oui.",0
e52948e9-af20-4e5b-baca-ec699bdff7a7_aug.wav,fal,0.39,Merci beaucoup.,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_aug.wav,speechmatics,0.00,,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_aug.wav,openai-gpt-4o-transcribe,0.51,Il veut,0
,,,,
9b9e5d22-c54b-48ea-b6c4-615d632c8d2d_raw.wav,latice,0.23,Audi A3,0
9b9e5d22-c54b-48ea-b6c4-615d632c8d2d_raw.wav,deepgram-nova-3,0.25,Au diète trois.,0
9b9e5d22-c54b-48ea-b6c4-615d632c8d2d_raw.wav,gladia,1.04,Audi A3,0
9b9e5d22-c54b-48ea-b6c4-615d632c8d2d_raw.wav,google-latest_long,0.49,,0
9b9e5d22-c54b-48ea-b6c4-615d632c8d2d_raw.wav,groq-whisper-large-v3,0.27, Liet 3,0
9b9e5d22-c54b-48ea-b6c4-615d632c8d2d_raw.wav,groq-whisper-large-v3-turbo,0.20, liètre 3.,0
9b9e5d22-c54b-48ea-b6c4-615d632c8d2d_raw.wav,elevenlabs,0.45,Le diètre.,0
9b9e5d22-c54b-48ea-b6c4-615d632c8d2d_raw.wav,fal,0.51,de l'IAD 3.,0
9b9e5d22-c54b-48ea-b6c4-615d632c8d2d_raw.wav,speechmatics,0.00,,0
9b9e5d22-c54b-48ea-b6c4-615d632c8d2d_raw.wav,openai-gpt-4o-transcribe,0.50,Le billet 3.,0
,,,,
87b1d088-c921-4908-9a85-e382b2ee7e1f_raw.wav,latice,0.48,"Plaque ? W, X, Y, trois, quatre, Z, A, nom, Z, E, B, R, A, Vin, G, trois, quatre, K, six, sept, P, neuf, zéro, en éplan, G comme Gilles, 890, S comme Sam, R comme Romain.",0
87b1d088-c921-4908-9a85-e382b2ee7e1f_raw.wav,deepgram-nova-3,0.80,"Plaque, w x y trois quatre z a, non z e b r a, vine g trois quatre k six sept p neuf zéro, en épelant, g comme Gilles huit cent quatre-vingt-dix, s comme Sam, r comme Romain.",0
87b1d088-c921-4908-9a85-e382b2ee7e1f_raw.wav,gladia,1.38,Plaque WXY34ZA non ZEBRA VIN G34K67P90 en éplan G comme Gilles 840 S comme Sam R comme Romain,0
87b1d088-c921-4908-9a85-e382b2ee7e1f_raw.wav,google-latest_long,5.92,Plaque WX Y-3 4 za non Z euh ben air à vin G34 six sept P90 en épelant j'ai comme Gilles 890 ce comme Sam air comme Romain.,0
87b1d088-c921-4908-9a85-e382b2ee7e1f_raw.wav,groq-whisper-large-v3,0.50, Plaque WXY34ZA non ZEBRA VIN G34K67P90 en éplan G comme Gilles 840 S comme Sam R comme Romain,0
87b1d088-c921-4908-9a85-e382b2ee7e1f_raw.wav,groq-whisper-large-v3-turbo,0.38, Plaque WXY34ZA non ZEBRA VING34K67P90 en éplan G comme Gilles 840S comme Sam R comme Romain.,0
87b1d088-c921-4908-9a85-e382b2ee7e1f_raw.wav,elevenlabs,1.23,"Plaques W, X, Y, 3, 4, Z, A, non, Z, E, B, R, A, VIN G34K67P90 en épelant G comme Gilles huit cent quatre-vingt-dix, S comme Sam, R comme Romain.",0
87b1d088-c921-4908-9a85-e382b2ee7e1f_raw.wav,fal,1.23,Plaque WXY34ZA non ZEBRA VIN G34K67P90 en éplan G comme Gilles 840 S comme Sam R comme Romain,0
87b1d088-c921-4908-9a85-e382b2ee7e1f_raw.wav,speechmatics,0.00,,0
87b1d088-c921-4908-9a85-e382b2ee7e1f_raw.wav,openai-gpt-4o-transcribe,1.23,Plaque WXY34ZA non ZE BRA VING34K67P90 en éplan G comme GILLES 890 S comme SAM R comme ROMAIN.,0
,,,,
0659545c-e389-4941-84a6-93fd2c5b4ee6_raw.wav,latice,0.23,Livier,0
0659545c-e389-4941-84a6-93fd2c5b4ee6_raw.wav,deepgram-nova-3,0.88,Léger.,0
0659545c-e389-4941-84a6-93fd2c5b4ee6_raw.wav,gladia,0.82,Régis.,0
0659545c-e389-4941-84a6-93fd2c5b4ee6_raw.wav,google-latest_long,0.36,,0
0659545c-e389-4941-84a6-93fd2c5b4ee6_raw.wav,groq-whisper-large-v3,0.31, Régier,0
0659545c-e389-4941-84a6-93fd2c5b4ee6_raw.wav,groq-whisper-large-v3-turbo,0.21, Trigier,0
0659545c-e389-4941-84a6-93fd2c5b4ee6_raw.wav,elevenlabs,0.45,"Alors, Trigé.",0
0659545c-e389-4941-84a6-93fd2c5b4ee6_raw.wav,fal,0.45,Régir,0
0659545c-e389-4941-84a6-93fd2c5b4ee6_raw.wav,speechmatics,0.00,,0
0659545c-e389-4941-84a6-93fd2c5b4ee6_raw.wav,openai-gpt-4o-transcribe,0.98,Léger,0
,,,,
fa21143a-c7bc-4e79-a7af-10bb78ed9181_aug.wav,latice,0.33,"J, T, 1, K, L, O, W.",0
fa21143a-c7bc-4e79-a7af-10bb78ed9181_aug.wav,deepgram-nova-3,0.71,,0
fa21143a-c7bc-4e79-a7af-10bb78ed9181_aug.wav,gladia,0.85,C'est un appel au public.,0
fa21143a-c7bc-4e79-a7af-10bb78ed9181_aug.wav,google-latest_long,0.99,,0
fa21143a-c7bc-4e79-a7af-10bb78ed9181_aug.wav,groq-whisper-large-v3,0.41, C'est un appel au public.,0
fa21143a-c7bc-4e79-a7af-10bb78ed9181_aug.wav,groq-whisper-large-v3-turbo,0.39," 6, 6, 8, 4, 5, 6, 7, 8, 8, 9, 10.",0
fa21143a-c7bc-4e79-a7af-10bb78ed9181_aug.wav,elevenlabs,0.54,"T, H, A, K, L, O, W.",0
fa21143a-c7bc-4e79-a7af-10bb78ed9181_aug.wav,fal,1.06,C'est un tel beau sujet !,0
fa21143a-c7bc-4e79-a7af-10bb78ed9181_aug.wav,speechmatics,0.00,,0
fa21143a-c7bc-4e79-a7af-10bb78ed9181_aug.wav,openai-gpt-4o-transcribe,0.73,C'est un fermier.,0
,,,,
44324184-2caa-44cc-a4c3-3e9bcbc18021_aug.wav,latice,0.49,"Plaque B, W, 8, 4, 7, X, Y, nom, Q, U, I, L, V, E, C, 20, P comme Paris, Z comme Zèbre, 9, J comme Jouet, 6, V comme Zélo.",0
44324184-2caa-44cc-a4c3-3e9bcbc18021_aug.wav,deepgram-nova-3,0.87,,0
44324184-2caa-44cc-a4c3-3e9bcbc18021_aug.wav,gladia,1.94,"La fête, vous devez 8, 4, 7, 6, 7, 9,",0
44324184-2caa-44cc-a4c3-3e9bcbc18021_aug.wav,google-latest_long,4.04,"847 XY donc tu utilises 20 et dans Paris vous êtes comme zèbre non vite comme jouet, c'est des comme des lot.",0
44324184-2caa-44cc-a4c3-3e9bcbc18021_aug.wav,groq-whisper-large-v3,0.56," La clé, vous devez 8, 4, 7, 6, y. Donc, Q, Q, I, L, C, E, T. 1, et comme pari, Z comme zéro. 9, J comme jouet. 6, J comme vélo.",0
44324184-2caa-44cc-a4c3-3e9bcbc18021_aug.wav,groq-whisper-large-v3-turbo,1.62," J'ai left, vous devez 8, 4, 7, 8, 9, 9, 9, 6, 7, 9, 9, 9, 9, 10, 10.",0
44324184-2caa-44cc-a4c3-3e9bcbc18021_aug.wav,elevenlabs,0.81,La grève. W huit quatre sept six y non q u I n v e cte vingt P comme Paris Z comme zèbre neuf g comme jouet six V comme vélo.,0
44324184-2caa-44cc-a4c3-3e9bcbc18021_aug.wav,fal,1.34,"La clé, vous devez 8, 4, 7, 6, y. Donc, Q, U, I, L, C, E, T. 1, et comme pari, Z comme zéro. 9, J comme jouet. 6, J comme vélo.",0
44324184-2caa-44cc-a4c3-3e9bcbc18021_aug.wav,speechmatics,0.00,,0
44324184-2caa-44cc-a4c3-3e9bcbc18021_aug.wav,openai-gpt-4o-transcribe,1.38,"W, huit, quatre, sept, six, neuf.",0
,,,,
5cd3ecc4-5f4d-47f2-8a0c-9feb73e13b93_aug.wav,latice,0.23,Turbot annoncée,0
5cd3ecc4-5f4d-47f2-8a0c-9feb73e13b93_aug.wav,deepgram-nova-3,0.37,,0
5cd3ecc4-5f4d-47f2-8a0c-9feb73e13b93_aug.wav,gladia,0.59,,0
5cd3ecc4-5f4d-47f2-8a0c-9feb73e13b93_aug.wav,google-latest_long,0.40,,0
5cd3ecc4-5f4d-47f2-8a0c-9feb73e13b93_aug.wav,groq-whisper-large-v3,0.41, Sous-titrage Société Radio-Canada,0
5cd3ecc4-5f4d-47f2-8a0c-9feb73e13b93_aug.wav,groq-whisper-large-v3-turbo,0.25, et,0
5cd3ecc4-5f4d-47f2-8a0c-9feb73e13b93_aug.wav,elevenlabs,0.43,Chopper !,0
5cd3ecc4-5f4d-47f2-8a0c-9feb73e13b93_aug.wav,fal,0.42,Sous-titrage Société Radio-Canada,0
5cd3ecc4-5f4d-47f2-8a0c-9feb73e13b93_aug.wav,speechmatics,0.00,,0
5cd3ecc4-5f4d-47f2-8a0c-9feb73e13b93_aug.wav,openai-gpt-4o-transcribe,0.76,Chaudrière,0
,,,,
fadffa13-e404-4163-9cde-c5ae71dbd34c_raw.wav,latice,0.25,Vignette Crit'Air,0
fadffa13-e404-4163-9cde-c5ae71dbd34c_raw.wav,deepgram-nova-3,0.32,Vignette critère,0
fadffa13-e404-4163-9cde-c5ae71dbd34c_raw.wav,gladia,1.22,Vignette critère,0
fadffa13-e404-4163-9cde-c5ae71dbd34c_raw.wav,google-latest_long,0.54,vignette critère,0
fadffa13-e404-4163-9cde-c5ae71dbd34c_raw.wav,groq-whisper-large-v3,0.32, Vignette critère.,0
fadffa13-e404-4163-9cde-c5ae71dbd34c_raw.wav,groq-whisper-large-v3-turbo,0.20, vignettes critères.,0
fadffa13-e404-4163-9cde-c5ae71dbd34c_raw.wav,elevenlabs,0.52,Vignette crit'air.,0
fadffa13-e404-4163-9cde-c5ae71dbd34c_raw.wav,fal,0.42,Vignette critère.,0
fadffa13-e404-4163-9cde-c5ae71dbd34c_raw.wav,speechmatics,0.00,,0
fadffa13-e404-4163-9cde-c5ae71dbd34c_raw.wav,openai-gpt-4o-transcribe,0.63,Vignette Crit'Air.,0
,,,,
6b451c5b-32d3-4f00-b854-6f0c097e967a_raw.wav,latice,0.26,Mercedes CLASSE C,0
6b451c5b-32d3-4f00-b854-6f0c097e967a_raw.wav,deepgram-nova-3,1.05,Merci de classer.,0
6b451c5b-32d3-4f00-b854-6f0c097e967a_raw.wav,gladia,0.97,Merci d'être classé.,0
6b451c5b-32d3-4f00-b854-6f0c097e967a_raw.wav,google-latest_long,0.59,Merci d'être class.,0
6b451c5b-32d3-4f00-b854-6f0c097e967a_raw.wav,groq-whisper-large-v3,0.31, Merci d'être classé.,0
6b451c5b-32d3-4f00-b854-6f0c097e967a_raw.wav,groq-whisper-large-v3-turbo,0.20, Merci d'être classé.,0
6b451c5b-32d3-4f00-b854-6f0c097e967a_raw.wav,elevenlabs,0.58,Merci d'être classé.,0
6b451c5b-32d3-4f00-b854-6f0c097e967a_raw.wav,fal,0.53,Merci d'être classé.,0
6b451c5b-32d3-4f00-b854-6f0c097e967a_raw.wav,speechmatics,0.00,,0
6b451c5b-32d3-4f00-b854-6f0c097e967a_raw.wav,openai-gpt-4o-transcribe,0.58,Merci d'éclasser.,0
,,,,
6ab2d499-4444-48a0-b0ac-7fbf3362bfe0_aug.wav,latice,0.23,Réco rapide,0
6ab2d499-4444-48a0-b0ac-7fbf3362bfe0_aug.wav,deepgram-nova-3,0.25,,0
6ab2d499-4444-48a0-b0ac-7fbf3362bfe0_aug.wav,gladia,0.56,,0
6ab2d499-4444-48a0-b0ac-7fbf3362bfe0_aug.wav,google-latest_long,0.45,et,0
6ab2d499-4444-48a0-b0ac-7fbf3362bfe0_aug.wav,groq-whisper-large-v3,0.28, Au revoir.,0
6ab2d499-4444-48a0-b0ac-7fbf3362bfe0_aug.wav,groq-whisper-large-v3-turbo,0.19, Merci.,0
6ab2d499-4444-48a0-b0ac-7fbf3362bfe0_aug.wav,elevenlabs,0.46,"Ouais, c'est bon.",0
6ab2d499-4444-48a0-b0ac-7fbf3362bfe0_aug.wav,fal,0.45,Au revoir.,0
6ab2d499-4444-48a0-b0ac-7fbf3362bfe0_aug.wav,speechmatics,0.00,,0
6ab2d499-4444-48a0-b0ac-7fbf3362bfe0_aug.wav,openai-gpt-4o-transcribe,0.54,C'est vrai.,0
,,,,
2a69bbae-d2f0-466c-aa0c-a7b513f740fb_aug.wav,latice,0.58,"Plaque, X, Y, Z, quatre, cinq, six, W, E, nom, B, A, C, H, E, L, I, E, R, V, J comme Jasmin, 123, K comme Kangourou, 789, L comme Lumière, M, 456.",0
2a69bbae-d2f0-466c-aa0c-a7b513f740fb_aug.wav,deepgram-nova-3,0.96,"Plac x y z quatre cinq six w e nom v a c h e l I e r v n j comme jasmin cent-vingt-trois. K comme kangourou sept cent quatre-vingt-neuf, l comme lumière m, quatre-cent-vingt-six.",0
2a69bbae-d2f0-466c-aa0c-a7b513f740fb_aug.wav,gladia,1.94,"Plaque, X, Y, Z, 4, 5, 6, W, E, non, V, A, C, H, E, L, I, E, R, V, J comme jasmin, 123, K comme kangourou, 789, L comme lumière, M, 456.",0
2a69bbae-d2f0-466c-aa0c-a7b513f740fb_aug.wav,google-latest_long,5.07,J comme Jasmine 123 ca comme kangourou 70089 l comme lumière m qui a présenté.,0
2a69bbae-d2f0-466c-aa0c-a7b513f740fb_aug.wav,groq-whisper-large-v3,0.56," Plaques. X, Y, Z, 4, 5, 6, W, E, non, V, A, C, H, E, L, I, E, R, V, J comme jasmin, 123, K comme kangourou, 789, L comme lumière, M, 456.",0
